2018-04-29 15:18:12.366142	INFO		Sensor ON
2018-04-29 15:18:14.368998	INFO		Read Sensor
2018-04-29 15:18:14.369905	INFO		Sensor OFF
2018-04-29 15:18:14.370574	INFO		Value read: True
2018-04-29 15:38:11.855278	INFO		Sensor ON
2018-04-29 15:38:13.860091	INFO		Read Sensor
2018-04-29 15:38:13.861013	INFO		Sensor OFF
2018-04-29 15:38:13.861675	INFO		Value read: True
